Archive,Address,Current URL / Directory,Title,Description,New URL (update only if changed),Redirect ONLY URL,New tags
,https://developer.chrome.com/blog/site-affiliation/,/blog/site-affiliation/,Enable Chrome to share login credentials across affiliated sites,"If you employ multiple domains that share the same account management backend, with Digital Asset Links you can now also associate them with one another to enable users to save credentials once and have the Chrome password manager suggest them to any of the affiliated websites.",/docs/identity/site-affiliation/,,
,https://developer.chrome.com/articles/web-otp/,/articles/web-otp/,Verify phone numbers on the web with the WebOTP API,"Finding, memorizing, and typing OTPs sent via SMS is cumbersome. The
WebOTP API simplifies the OTP workflow for users.",/docs/identity/web-apis/web-otp/,,
,https://developer.chrome.com/blog/webauthn-conditional-ui/,/blog/webauthn-conditional-ui/,Passwordless sign-in on forms with WebAuthn passkey autofill,WebAuthn conditional UI leverages browser's form autofill functionality to let users sign in with a passkey seamlessly in the traditional password based flow.,/docs/identity/webauthn-conditional-ui/,,
,https://developer.chrome.com/blog/webauthn-tab/,/blog/webauthn-tab/,How we built the Chrome DevTools WebAuthn tab,"How we built the Chrome DevTools WebAuthn tab to allow developers emulate the authenticators, customize their capabilities, and inspect their states.",/docs/identity/webauthn-tab/,,
,https://developer.chrome.com/blog/webauthn/,/blog/webauthn/,Enabling Strong Authentication with WebAuthn,"Chrome 67 beta introduces the Web Authentication (WebAuthn) API, which allows browsers to interact with and manage public-key based credentials. This enables strong authentication using removable security keys and built-in platform authenticators such as fingerprint scanners.",/docs/identity/webauthn/,,
,https://developer.chrome.com/articles/authenticate-secure-payment-confirmation/,/articles/authenticate-secure-payment-confirmation/,Authenticate with Secure Payment Confirmation,"Implement authentication protocols for SPC, to validate customer transactions.",/docs/payments/authenticate-secure-payment-confirmation/,,E:category:WebPayments
,https://developer.chrome.com/articles/register-secure-payment-confirmation/,/articles/register-secure-payment-confirmation/,Register a Secure Payment Confirmation,"Implement the registration protocols and flow for SPC, so customers can strongly authenticate against card issuers or banks directly from a merchant.",/docs/payments/register-secure-payment-confirmation/,,E:category:WebPayments
,https://developer.chrome.com/articles/secure-payment-confirmation/,/articles/secure-payment-confirmation/,Secure Payment Confirmation,High-level overview of a proposed web standard to allow for secure authentication with payment service providers.,/docs/payments/secure-payment-confirmation/,,
,https://developer.chrome.com/docs/multidevice/private-prefetch-proxy-for-network-admins/,/docs/multidevice/private-prefetch-proxy-for-network-admins/,Private prefetch proxy in Chrome for network administrators,An overview of how to filter content on prefetched navigations.,/docs/privacy-security/private-prefetch-proxy-for-network-admins/,,
,https://developer.chrome.com/blog/csp/,/blog/csp/,Content Security Policy,Content Security Policy can significantly reduce the risk and impact of cross-site scripting attacks in modern browsers.,/docs/security/csp/,,
,https://developer.chrome.com/articles/post-message-twa/,/articles/post-message-twa/,PostMessage for TWA,From Chrome 115 Trusted Web Activities (TWA) can send messages using postMessages. This article walks through the setup needed to communicate between your app and the web.,/docs/web-android/post-message-twa/,,E:category:WebSecurity
,https://developer.chrome.com/articles/url-protocol-handler/,/articles/url-protocol-handler/,URL protocol handler registration for PWAs,"After registering a PWA as a protocol handler, when a user clicks on a hyperlink with a specific scheme such as mailto, bitcoin, or web+music from a browser or a platform-specific app, the registered PWA will open and receive the URL.",/docs/web-platform/best-practices/url-protocol-handler/,,
,https://developer.chrome.com/articles/webcodecs/,/articles/webcodecs/,Video processing with WebCodecs,"Work with components of a video stream, such as frames and unmixed chunks of encoded video or audio.",/docs/web-platform/best-practices/webcodecs/,,
,https://developer.chrome.com/articles/webdriver-bidi/,/articles/webdriver-bidi/,WebDriver BiDi - The future of cross-browser automation,Getting to know what is WebDriver BiDi and why it is the future of cross-browser automation,/docs/web-platform/best-practices/webdriver-bidi/,,
,https://developer.chrome.com/blog/soft-navigations-experiment/,/blog/soft-navigations-experiment/,Experimenting with measuring soft navigations,The Chrome team is working on better measuring so-called soft navigations used by Single Page Applications and a new API is now available behind a flag to allow sites to experiment with this too.,/docs/web-platform/soft-navigations-experiment/,,
,https://developer.chrome.com/docs/versionhistory/,/docs/versionhistory/,VersionHistory API,A web service API for retrieving information about Chrome versions and releases.,/docs/web-platform/versionhistory,,E:api:VersionHistory
,https://developer.chrome.com/docs/versionhistory/examples/,/docs/versionhistory/examples/,VersionHistory API examples,Example usage of the VersionHistory web service API.,/docs/web-platform/versionhistory/examples,,E:api:VersionHistory
,https://developer.chrome.com/docs/versionhistory/guide/,/docs/versionhistory/guide/,VersionHistory API guide,A how-to guide on using the VersionHistory web service API to programmatically access Google Chrome version history information.,/docs/web-platform/versionhistory/guide,,E:api:VersionHistory
,https://developer.chrome.com/docs/versionhistory/reference/,/docs/versionhistory/reference/,VersionHistory API reference,Technical reference information about the VersionHistory web service API.,/docs/web-platform/versionhistory/reference,,E:api:VersionHistory
,https://developer.chrome.com/blog/colrv1-fonts/,/blog/colrv1-fonts/,COLRv1 Color Gradient Vector Fonts in Chrome 98,"In Chrome 98, the Chrome and Fonts teams have added support for COLRv1, an evolution of the COLRv0 font format intended to make color fonts widespread by adding gradients, compositing and blending, and improved internal shape reuse for crisp and compact font files that compress well.",,,
,https://developer.chrome.com/blog/css-background-shorthand-coming-to-mobile-webkit-browsers/,/blog/css-background-shorthand-coming-to-mobile-webkit-browsers/,CSS Background shorthand coming to mobile WebKit browsers,CSS Background shorthand coming to mobile WebKit browsers,,,
,https://developer.chrome.com/blog/css-containment/,/blog/css-containment/,CSS containment in Chrome 52,"The new CSS Containment property lets developers limit the scope of the browser’s styles, layout and paint work.",,,
TRUE,https://developer.chrome.com/100/,/100/,#100CoolWebMoments,Take a stroll down memory lane and celebrate #100CoolWebMoments since Chrome’s first release.,,/blog/new-in-chrome-100/,
TRUE,https://developer.chrome.com/tags/,/tags/,Tags,,,/discover,
TRUE,https://developer.chrome.com/tags/accessibility,/tags/accessibility,Tags > Accessibility ,,,/discover?keyword=accessibility,
TRUE,https://developer.chrome.com/tags/beta/,/tags/beta/,Tags > Beta,,,/discover?keyword=beta,
TRUE,https://developer.chrome.com/tags/cookies/,/tags/cookies/,Tags > Cookies,,,/discover?keyword=cookies,
TRUE,https://developer.chrome.com/tags/css/,/tags/css/,Tags > CSS,,,/discover?keyword=css,
TRUE,https://developer.chrome.com/tags/deprecations-removals/,/tags/deprecations-removals/,Tags > Deprecations and removals,,,/discover?keyword=deprecations-removals,
TRUE,https://developer.chrome.com/tags/devtools-tips/,/tags/devtools-tips/,Tags > Find Issues,,,/discover?keyword=devtools-tips,
TRUE,https://developer.chrome.com/tags/get-started/,/tags/get-started/,Tags > Get started,,,/discover?keyword=get-started,
TRUE,https://developer.chrome.com/tags/identity/,/tags/identity/,Tags > Identity ,,,/discover?keyword=identity,
TRUE,https://developer.chrome.com/tags/javascript/,/tags/javascript/,Tags > JavaScript,,,/discover?keyword=javascript,
TRUE,https://developer.chrome.com/tags/new-in-chrome/,/tags/new-in-chrome/,Tags > New in Chrome,,,/discover?keyword=new-in-chrome,
TRUE,https://developer.chrome.com/tags/origin-trials/,/tags/origin-trials/,Tags > Origin Trials,,,/discover?keyword=origin-trials,
TRUE,https://developer.chrome.com/tags/performance,/tags/performance,Tags > Performance,,,/discover?keyword=performance,
TRUE,https://developer.chrome.com/tags/privacy/,/tags/privacy/,Tags > Privacy,,,/discover?keyword=privacy,
TRUE,https://developer.chrome.com/tags/security,/tags/security,Tags > Security,,,/discover?keyword=security,
TRUE,https://developer.chrome.com/tags/webgpu/,/tags/webgpu/,Tags > WebGPU,,,/discover?keyword=webgpu,
